Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
23,"LG Merckel, J Van der Heijden, LM Jongen, HW Van Es, M Prokop, ...","Effect of stenting on cerebral CT perfusion in symptomatic and asymptomatic patients with carotid artery stenosis",2012,"American journal of neuroradiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1413498495250780277",221,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:yB1At4FlUx8C",33,2,280,285,23,2.88,4,6,8,""
23,"A Waaijer, M Weber, MS van Leeuwen, J Kardux, WB Veldhuis, R Lo, ...","Grading of carotid artery stenosis with multidetector-row CT angiography: visual estimation or caliper measurements?",2009,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17584907678229309206",222,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:W5xh706n7nkC",19,12,2809,2809,23,2.09,3,7,11,""
23,"GK Wolf, H Lang, M Prokop, M Schreiber, W Zoller","Volume measurements of localized hepatic lesions using three-dimensional sonography in comparison with three-dimensional computed tomography.",1998,"European journal of medical research","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9285119826951402381",223,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:WA5NYHcadZ8C",3,3,157,164,23,1.05,5,5,22,""
22,"JG Grzywacz, D Segel-Karpas, ME Lachman","Workplace exposures and cognitive function during adulthood: Evidence from National Survey of Midlife Development and the O* NET",2016,"Journal of occupational and environmental medicine/American College of …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12985730685130093695,14135987499193452383",224,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:Ade32sEp0pkC",,,,,22,5.50,7,3,4,""
22,"P Symersky, J Habets, P Westers, BAJM de Mol, M Prokop, RPJ Budde","Prospective ECG triggering reduces prosthetic heart valve-induced artefacts compared with retrospective ECG gating on 256-slice CT",2012,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14581348710129017783",225,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:vbGhcppDl1QC",22,6,1271,1277,22,2.75,4,6,8,""
22,"K Murphy, A Schilham, H Gietema, M Prokop, B van Ginneken","Automated detection of pulmonary nodules from low-dose computed tomography scans using a two-stage classification system based on local image features",2007,"Medical Imaging 2007: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11443400652096701431",226,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:ZfRJV9d4-WMC",6514,,651410,651410,22,1.69,4,5,13,""
22,"A Kalender, M Prokop","3D CT angiography",2001,"Critical Reviews in Diagnostic Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8018075711668544326",227,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:p2g8aNsByqUC",42,1,1,28,22,1.16,11,2,19,""
22,"M Prokop, JF Debatin","MRI contrast media–new developments and trends CTA vs. MRA",1997,"European radiology 7 (5), S299-S","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3243276794436027946",228,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:eflP2zaiRacC",306,,,,22,0.96,11,2,23,""
22,"T Graeter, C Schaefer, M Prokop, J Laas","Three-dimensional vascular imaging-an additional diagnostic tool",1993,"The Thoracic and Cardiovascular Surgeon","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14442378706909680802",229,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:8AbLer7MMksC",41,3,183,185,22,0.81,6,4,27,""
22,"CM Schaefer, M Prokop","Storage phosphor radiography of the chest.",1993,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17717543224830902906",230,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:1qzjygNMrQYC",186,2,314,315,22,0.81,11,2,27,""
21,"R Wittenberg, JF Peters, JJ Sonnemans, S Bipat, M Prokop, ...","Impact of image quality on the performance of computer-aided detection of pulmonary embolism",2011,"American Journal of Roentgenology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9265698792924388926",231,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:tKAzc9rXhukC",196,1,95,101,21,2.33,4,6,9,""
21,"A Rutten, SPJ Krul, MFL Meijs, AM de Vos, MJM Cramer, M Prokop","Variability of coronary calcium scores throughout the cardiac cycle: implications for the appropriate use of electrocardiogram-dose modulation with retrospectively gated …",2008,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18178082525520325654",232,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:Fu2w8maKXqMC",43,3,187,194,21,1.75,4,6,12,""
21,"M Prokop, M Galanski, C Engelke","Spiralna i wielorzędowa tomografia komputerowa człowieka",2007,"Medipage","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6649895267415127308",233,"2020-08-13 14:42:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:HE397vMXCloC",,,,,21,1.62,7,3,13,""
21,"TG Mang, C Schaefer-Prokop, A Maier, E Schober, G Lechner, M Prokop","Detectability of small and flat polyps in MDCT colonography using 2D and 3D imaging tools: results from a phantom study",2005,"American Journal of Roentgenology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15045315385420688976",234,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:mvPsJ3kp5DgC",185,6,1582,1589,21,1.40,4,6,15,""
21,"P Kraincuk, G Körmöczi, M Prokop, G Ihra, A Aloy","Alveolar recruitment of atelectasis under combined high-frequency jet ventilation: a computed tomography study",2003,"Intensive care medicine","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16890778599403037737",235,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:SdhP9T11ey4C",29,8,1265,1272,21,1.24,4,5,17,""
21,"AG Leppert, M Prokop, CM Schaefer-Prokop, M Galanski","Detection of simulated chest lesions: comparison of a conventional screen-film combination, an asymmetric screen-film system, and storage phosphor radiography.",1995,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14644887371056422135",236,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:D_sINldO8mEC",195,1,259,263,21,0.84,5,4,25,""
20,"GKA van Wermeskerken, M Prokop, AF van Olphen, FWJ Albers","Intracochlear assessment of electrode position after cochlear implant surgery by means of multislice computer tomography",2007,"European Archives of Oto-rhino-laryngology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16224837897248792382",237,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:z_wVstp3MssC",264,12,1405,1407,20,1.54,5,4,13,""
20,"IJC Hartmann, M Prokop","Pulmonary embolism: is multislice CT the method of choice?",2005,"European Journal of Nuclear Medicine and Molecular Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6031563244651825457",238,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:q3oQSFYPqjQC",32,1,103,106,20,1.33,10,2,15,""
20,"HD Nagel, J Blobel, G Brix, K Ewen, M Galanski, P Höfs, R Loose, ...","5 Jahre Konzertierte Aktion Dosisreduktion CT-was wurde erreicht, was ist noch zu tun?",2004,"RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=708941806847428382,8321219401664767254",239,"2020-08-13 14:42:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:1yQoGdGgb4wC",,,,,20,1.25,3,8,16,""
20,"M Prokop","Dosisoptimierung in der thorakalen Computertomographie",2001,"Der Radiologe","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7866230917903364318",240,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:eMMeJKvmdy0C",41,3,269,278,20,1.05,20,1,19,""
19,"OM Mets, EJ Smit, FAAM Hoesein, HA Gietema, RPH Bokkers, M Attrach, ...","Visual versus automated evaluation of chest computed tomography for the presence of chronic obstructive pulmonary disease",2012,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3838585488141184918",241,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:tYavs44e6CUC",7,7,42227,,19,2.38,3,7,8,""
19,"S Puig, H Stühlinger, H Domanovits, A Staudenherz, K Zebenholzer, ...","Posterior"" Nutcracker"" phenomenon in a patient with abdominal aortic aneurysm",2002,"European radiology 12 (3), S133-S","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12392679706963120178",242,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:Mojj43d5GZwC",135,,,,19,1.06,3,6,18,""
18,"K Chung, OM Mets, PK Gerke, C Jacobs, AM Den Harder, ET Scholten, ...","Brock malignancy risk calculator for pulmonary nodules: validation outside a lung cancer screening population",2018,"Thorax","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13012009912748302045",243,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:GtqhT-R7ZnwC",73,9,857,863,18,9.00,3,7,2,""
18,"SJ Van Riel, F Ciompi, MM Winkler Wille, A Dirksen, S Lam, ET Scholten, ...","Malignancy risk estimation of pulmonary nodules in screening CTs: Comparison between a computer model and human observers",2017,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11335791003669055242",244,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:u0Mu_IsstPMC",12,11,185032,,18,6.00,3,7,3,""
18,"R Manniesing, MTH Oei, B van Ginneken, M Prokop","Quantitative dose dependency analysis of whole-brain CT perfusion imaging",2016,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=681530597847692433",245,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:DXE8ND7PrJAC",278,1,190,197,18,4.50,5,4,4,""
18,"P Symersky, RPJ Budde, P Westers, BAJM de Mol, M Prokop","Multidetector CT imaging of mechanical prosthetic heart valves: quantification of artifacts with a pulsatile in-vitro model",2011,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7717677889147935356",246,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:7T2F9Uy0os0C",21,10,2103,2110,18,2.00,4,5,9,""
18,"M Prokop","Radiation dose and image quality in computed tomography",2002,"RoFo: Fortschritte auf dem Gebiete der Rontgenstrahlen und der …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6688304620006092515",247,"2020-08-13 14:42:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:dTyEYWd-f8wC",,,,,18,1.00,18,1,18,""
17,"R Manniesing, MTH Oei, LJ Oostveen, J Melendez, EJ Smit, B Platel, ...","White matter and gray matter segmentation in 4D computed tomography",2017,"Scientific Reports","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7982996011980143322",248,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:BW2nPTmhBn4C",7,1,1,11,17,5.67,2,7,3,""
17,"ET Scholten, B de Hoop, C Jacobs, S van Amelsvoort-van de Vorst, ...","Semi-automatic quantification of subsolid pulmonary nodules: comparison with manual measurements",2013,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14511785431496206226",249,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:sNmaIFBj_lkC",8,11,80249,,17,2.43,3,5,7,""
17,"MFL Meijs, WB Meijboom, ML Bots, S Kyrzopoulos, RN Eu, M Prokop, ...","Comparison of frequency of calcified versus non-calcified coronary lesions by computed tomographic angiography in patients with stable versus unstable angina pectoris",2009,"The American journal of cardiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6036652440993199795",250,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:dQ2og3OwTAUC",104,3,305,311,17,1.55,2,7,11,""
17,"M Staring, JPW Pluim, B de Hoop, S Klein, B van Ginneken, H Gietema, ...","Image subtraction facilitates assessment of volume and density change in ground-glass opacities in chest CT",2009,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16017624786647148270",251,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:_Re3VWB3Y0AC",44,2,61,66,17,1.55,2,7,11,""
17,"M Prokop","Strahlendosis in der Computertomographie",2008,"Der Radiologe","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15660138772675795459",252,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:VaXvl8Fpj5cC",48,3,229,242,17,1.42,17,1,12,""
17,"C Schaefer, M Prokop, J Nischelsky, P Reimer, K Bonk, M Galanski","Vascular imaging with spiral CT",1992,"Advances in CT II","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17859409443989947862",253,"2020-08-13 14:42:28","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:eq2jaN3J8jMC",,,109,115,17,0.61,3,6,28,""
16,"EJ Smit, E Vonken, FJA Meijer, JW Dankbaar, AD Horsch, ...","Timing-invariant CT angiography derived from CT perfusion imaging in acute stroke: a diagnostic performance study",2015,"American Journal of Neuroradiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7113799955940245108",254,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:QsKbpXNoaWkC",36,10,1834,1838,16,3.20,3,6,5,""
16,"M Prokop","Image processing and display techniques",2003,"Spiral and multislice computed tomography of the body. Thieme, Stuttgart","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2867407344157825712",255,"2020-08-13 14:42:28","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:HKviVsUxM5wC",,,45,82,16,0.94,16,1,17,""
16,"KJ Oldhafer, M Frerker, M Prokop, H Lang, K Böker, R Pichlmayr","Two-step procedure in Budd-Chiari syndrome with severe intrahepatic vena cava stenosis: vena cava stenting and portocaval shunt",1998,"The American journal of gastroenterology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11073760757003451212",256,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:tkaPQYYpVKoC",93,7,1165,1166,16,0.73,3,6,22,""
16,"A Chavan, M Galanski, K Jandeleit, M Prokop, C Schaefer","The kissing balloons technique: simultaneous dilatation of stenoses of branch arteries at the bifurcation of the renal artery",1993,"Acta Radiologica","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13444770511480943963",257,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:_Ybze24A_UAC",34,5,486,488,16,0.59,3,5,27,""
15,"MJ Becks, R Manniesing, J Vister, SAH Pegge, SCA Steens, EJ van Dijk, ...","Brain CT perfusion improves intracranial vessel occlusion detection on CT angiography",2019,"Journal of Neuroradiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6771048124161780993",258,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:nU66GSXDKhoC",46,2,124,129,15,15.00,2,7,1,""
15,"M Silva, M Prokop, C Jacobs, G Capretti, N Sverzellati, F Ciompi, ...","Long-term active surveillance of screening detected subsolid nodules is a safe strategy to reduce overtreatment",2018,"Journal of Thoracic Oncology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4749736138620847044",259,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:ehoypfNsBj8C",13,10,1454,1463,15,7.50,2,7,2,""
15,"OM Mets, K Chung, ET Scholten, WB Veldhuis, M Prokop, ...","Incidental perifissural nodules on routine chest computed tomography: lung cancer or not?",2018,"European radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8930722888609062115",260,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:NZNkWSpQBv0C",28,3,1095,1101,15,7.50,3,6,2,""
15,"J Van der Heyden, A Waaijer, ES Van Wouter, D van Neerven, U Sonker, ...","CT measurement of changes in cerebral perfusion in patients with asymptomatic carotid artery stenosis undergoing carotid stenting prior to cardiac surgery:"" proof of principle"".",2011,"Eurointervention: Journal of Europcr in Collaboration with the Working Group …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15752674435740248515",261,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:VLnqNzywnoUC",,,,,15,1.67,3,6,9,""
15,"PCA Jacobs, M Prokop, AL Oen, Y van der Graaf, DE Grobbee, ...","Semiquantitative assessment of cardiovascular disease markers in multislice computed tomography of the chest: interobserver and intraobserver agreements",2010,"Journal of computer assisted tomography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7539756087441896396",262,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:Z5m8FVwuT1cC",34,2,279,284,15,1.50,3,6,10,""
15,"S Sabour, F Atsma, A Rutten, DE Grobbee, W Mali, M Prokop, ML Bots","Multi Detector-Row Computed Tomography (MDCT) had excellent reproducibility of coronary calcium measurements",2008,"Journal of clinical epidemiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10460896087361599717",263,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:l6Q3WhenKVUC",61,6,572,579,15,1.25,2,7,12,""
15,"M Prokop, A Waaijer, S Kreuzer","CT angiography ofthe carotid arteries.",2004,"Jbr-btr: Organe de la Societe Royale Belge de Radiologie (SRBR)= Orgaan van …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5982169405749464761",264,"2020-08-13 14:42:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:hkOj_22Ku90C",,,,,15,0.94,5,3,16,""
15,"S Puig, C Schaefer-Prokop, T Mang, M Prokop","Single-and multi-slice spiral computed tomography of the paediatric kidney",2002,"European journal of radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15315034383501454370",265,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:uJ-U7cs_P_0C",43,2,139,145,15,0.83,4,4,18,""
15,"M Prokop","Optimizing dosage in thoracic computerized tomography",2001,"Der Radiologe","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13082142565762088118",266,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:uLbwQdceFCQC",41,3,269,278,15,0.79,15,1,19,""
15,"M Prokop, CM Schaefer, AGA Leppert, M Galanski","Spiral CT angiography of thoracic aorta: femoral or antecubital injection site for intravenous administration of contrast material",1993,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6124102322269210544",267,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:q1zXlPLtbUIC",189,3,111,111,15,0.56,4,4,27,""
14,"A Schreuder, B van Ginneken, ET Scholten, C Jacobs, M Prokop, ...","Classification of CT pulmonary opacities as perifissural nodules: reader variability",2018,"Radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9860123135480948586",268,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:GHsHDPAyICYC",288,3,867,875,14,7.00,2,6,2,""
14,"H Husstedt, M Prokop, H Becker","Fensterweite als dosisrelevanter Faktor bei Hochkontraststrukturen in der CT",1998,"RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=84012739227562753",269,"2020-08-13 14:42:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:ZuybSZzF8UAC",,,,,14,0.64,5,3,22,""
13,"A Schreuder, CM Schaefer-Prokop, ET Scholten, C Jacobs, M Prokop, ...","Lung cancer risk to personalise annual and biennial follow-up computed tomography screening",2018,"Thorax","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9268925672447372226",270,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:urP0JZOBBUsC",73,7,626,633,13,6.50,2,6,2,""
13,"B Petritsch, A Kosmala, T Gassenmaier, AM Weng, S Veldhoen, AS Kunz, ...","Diagnosis of pulmonary artery embolism: comparison of single-source CT and 3rd generation dual-source CT using a dual-energy protocol regarding image quality and radiation dose",2017,"RöFo-Fortschritte auf dem Gebiet der Röntgenstrahlen und der bildgebenden …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14458991556171398417",271,"2020-08-13 14:42:28","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:M0j1y4EgrScC",,,,,13,4.33,2,7,3,""
13,"OM Mets, PA de Jong, B van Ginneken, CLJJ Kruitwagen, M Prokop, ...","CT air trapping is independently associated with lung function reduction over time",2013,"PLoS One","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8130074603070439298",272,"2020-08-13 14:42:28","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=CS0Fmc8AAAAJ&cstart=200&pagesize=100&citation_for_view=CS0Fmc8AAAAJ:BJbdYPG6LGMC",8,4,61783,,13,1.86,2,6,7,""
