Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
8,"W Bulten, G Litjens","Unsupervised Prostate Cancer Detection on H&E using Convolutional Adversarial Autoencoders",2018,"arXiv preprint arXiv:1804.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18442552638759628545",53,"2020-08-28 08:07:27","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:LhH-TYMQEocC",7098,,,,8,4.00,4,2,2,""
8,"WJM van de Ven, GJS Litjens, JO Barentsz, T Hambrock, HJ Huisman","Required accuracy of MR-US registration for prostate biopsies",2011,"International Workshop on Prostate Cancer Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=837574192387609828",54,"2020-08-28 08:07:27","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:d1gkVwhDpl0C",,,92,99,8,0.89,2,5,9,""
7,"OA Debats, AS Fortuin, HJM Meijer, T Hambrock, GJS Litjens, ...","Intranodal signal suppression in pelvic MR lymphography of prostate cancer patients: a quantitative comparison of ferumoxtran-10 and ferumoxytol",2016,"PeerJ","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14959316295455027146",55,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:4vMrXwiscB8C",4,,2471,,7,1.75,1,6,4,""
5,"GJLH van Leenders, TH van der Kwast, DJ Grignon, AJ Evans, ...","The 2019 International Society of Urological Pathology (ISUP) Consensus Conference on Grading of Prostatic Carcinoma.",2020,"The American Journal of Surgical Pathology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6570415356137370026",56,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:6yz0xqPARnAC",,,,,5,5.00,1,5,1,""
5,"Z Swiderska-Chadaj, H Pinckaers, M van Rijthoven, M Balkenhol, ...","Convolutional Neural Networks for Lymphocyte detection in Immunohistochemically Stained Whole-Slide Images",2018,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=196320442164707556",57,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:F9fV5C73w3QC",,,,,5,2.50,1,5,2,""
4,"H Pinckaers, G Litjens","Training convolutional neural networks with megapixel images",2018,"arXiv preprint arXiv:1804.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12931786652533225853",58,"2020-08-28 08:07:27","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:a3BOlSfXSfwC",5712,,,,4,2.00,2,2,2,""
4,"H Huisman, P Vos, G Litjens, T Hambrock, J Barentsz","Computer aided detection of prostate cancer using T2, DWI and DCE MRI: methods and clinical applications",2010,"International Workshop on Prostate Cancer Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14769064589860278006",59,"2020-08-28 08:07:27","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:UeHWp8X0CEIC",,,4,14,4,0.40,1,5,10,""
3,"P Bándi, M Balkenhol, B van Ginneken, J van der Laak, G Litjens","Resolution-agnostic tissue segmentation in whole-slide histopathology images with convolutional neural networks",2019,"PeerJ","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12477234465933785268",60,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:F1b5ZUV5XREC",7,,8242,,3,3.00,1,5,1,""
3,"H Pinckaers, B van Ginneken, G Litjens","Streaming convolutional neural networks for end-to-end learning with multi-megapixel images",2019,"arXiv preprint arXiv:1911.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9052982911937116955",61,"2020-08-28 08:07:27","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:Bg7qf7VwUHIC",4432,,,,3,3.00,1,3,1,""
3,"L Aprupe, G Litjens, TJ Brinker, J van der Laak, N Grabe","Robust and accurate quantification of biomarkers of immune cells in lung cancer micro-environment using deep convolutional neural networks",2019,"PeerJ","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10979800637142162997",62,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:nVrZBo8bIpAC",7,,6335,,3,3.00,1,5,1,""
3,"DJ Geijs, M Intezar, J van der Laak, GJS Litjens","Automatic color unmixing of IHC stained whole slide images",2018,"Medical Imaging 2018: Digital Pathology 10581, 105810L","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12313121299719118304",63,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:yMeIxYmEMEAC",,,,,3,1.50,1,4,2,""
3,"B Ehteshami Bejnordi, GJ Litjens, N Timofeeva, I Otte-Holler, A Homeyer, ...","Stain specific standardization of whole-slide histopathological images",2015,"","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=129652037454978767",64,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:NyGDZy8z5eUC",,,,,3,0.60,1,6,5,""
3,"G Litjens, H Huisman, R Elliott, N Shih, M Feldman, S Viswanath, ...","Distinguishing benign confounding treatment changes from residual prostate cancer on MRI following laser ablation",2014,"Medical Imaging 2014: Image-Guided Procedures, Robotic Interventions, and …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6518656036620498343",65,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:_FxGoFyzp5QC",,,,,3,0.50,0,7,6,""
3,"G Litjens, L Hogeweg, A Schilham, P de Jong, M Viergever, ...","Simulation of nodules and diffuse infiltrates in chest radiographs using CT templates",2010,"Medical Image Computing and Computer-Assisted Intervention–MICCAI","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3783126959662430798",66,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:zYLM7Y9cAGgC",2010,,396,403,3,0.30,1,6,10,""
2,"J van der Laak, F Ciompi, G Litjens","No pixel-level annotations needed",2019,"Nature Biomedical Engineering","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13408433721865759246",67,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:vDZJ-YLwNdEC",3,11,855,856,2,2.00,1,3,1,""
2,"MC Maas, GJS Litjens, AJ Wright, UI Attenberger, MA Haider, TH Helbich, ...","A Single-Arm, Multicenter Validation Study of Prostate Cancer Localization and Aggressiveness With a Quantitative Multiparametric Magnetic Resonance Imaging Approach",2019,"Investigative radiology","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14299452348209473588",68,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:5MTHONV0fEkC",54,7,437,447,2,2.00,0,7,1,""
2,"K Dercksen, W Bulten, G Litjens","Dealing with Label Scarcity in Computational Pathology: A Use Case in Prostate Cancer Classification",2019,"arXiv preprint arXiv:1905.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12320966003094629420",69,"2020-08-28 08:07:27","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:5icHVeHT4IsC",6820,,,,2,2.00,1,3,1,""
2,"OA Debats, M Meijs, GJS Litjens, HJ Huisman","Automated multistructure atlas‐assisted detection of lymph nodes using pelvic MR lymphography in prostate cancer patients",2016,"Medical physics 43 (6Part1)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4915040609318816659",70,"2020-08-28 08:07:27","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:IUKN3-7HHlwC",,,3132,3142,2,0.50,1,4,4,""
2,"MC Maas, MJ Koopman, GJS Litjens, AJ Wright, KM Selnæs, ...","Prostate Cancer localization with a Multiparametric MR Approach (PCaMAP): initial results of a multi-center study",2013,"International Society for Magnetic Resonance in Medicine, 21st Annual …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15616006571239793730",71,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:ufrVoPGSRksC",,,,,2,0.29,0,6,7,""
1,"H Pinckaers, G Litjens","Neural Ordinary Differential Equations for Semantic Segmentation of Individual Colon Glands",2019,"arXiv preprint arXiv:1910.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=778093805729470034",72,"2020-08-28 08:07:27","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:BJbdYPG6LGMC",10470,,,,1,1.00,1,2,1,""
1,"H Pinckaers, W Bulten, G Litjens","High resolution whole prostate biopsy classification using streaming stochastic gradient descent",2019,"Medical Imaging 2019: Digital Pathology 10956, 109560A","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6317852457997732629",73,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:fbc8zXXH2BUC",,,,,1,1.00,0,3,1,""
1,"T de Bel, M Hermsen, G Litjens, J van der Laak","Structure Instance Segmentation in Renal Tissue: A Case Study on Tubular Immune Cell Detection",2018,"Computational Pathology and Ophthalmic Medical Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14369014605243194513",74,"2020-08-28 08:07:27","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:GFxP56DSvIMC",,,112,119,1,0.50,0,4,2,""
1,"BE Bejnordi, G Litjens, JAWM van der Laak","Machine Learning Compared With Pathologist Assessment—Reply",2018,"JAMA","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2786338949526955716",75,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:OP4eGU-M3BUC",319,16,1726,1726,1,0.50,0,3,2,""
0,"H Pinckaers, W Bulten, J van der Laak, G Litjens","Detection of prostate cancer in whole-slide images through end-to-end training with image-level labels",2020,"arXiv preprint arXiv:2006.","","","https://scholar.google.com",76,"2020-08-28 08:07:27","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:0CzhzZyukY4C",3394,,,,0,0.00,0,4,1,""
0,"L van Eekelen, H Pinckaers, KM Hebeda, G Litjens","Multi-class semantic cell segmentation and classification of aplasia in bone marrow histology images",2020,"Medical Imaging 2020: Digital Pathology 11320, 113200B","","","https://scholar.google.com",77,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:4X0JR2_MtJMC",,,,,0,0.00,0,4,1,""
0,"Z Swiderska-Chadaj, K Hebeda, M van den Brand, G Litjens","Predicting MYC translocation in HE specimens of diffuse large B-cell lymphoma through deep learning",2020,"Medical Imaging 2020: Digital Pathology","","","https://scholar.google.com",78,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:sJsF-0ZLhtgC",11320,,1132010,1132010,0,0.00,0,4,1,""
0,"W Bulten, M Balkenhol, JJA Belinga, A Brilhante, A Çakır, X Farré, ...","Artificial Intelligence Assistance Significantly Improves Gleason Grading of Prostate Biopsies by Pathologists",2020,"arXiv preprint arXiv:2002.","","","https://scholar.google.com",79,"2020-08-28 08:07:27","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:2tRrZ1ZAMYUC",4500,,,,0,0.00,0,7,1,""
0,"OA Debats, GJS Litjens, HJ Huisman","Lymph node detection in MR Lymphography: false positive reduction using multi-view convolutional neural networks",2019,"PeerJ","","","https://scholar.google.com",80,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:Ak0FvsSvgGUC",7,,8052,,0,0.00,0,3,1,""
0,"J van der Laak, BE Bejnordi, DT Martin, P Bandi, MCA Balkenhol, P Bult, ...","Deep Learning Based Algorithms Significantly Aid Breast Cancer Histopathology",2017,"JOURNAL OF PATHOLOGY 243, S4-S","","","https://scholar.google.com",81,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:4xDN1ZYqzskC",4,,,,0,0.00,0,7,3,""
0,"M Balkenhol, BE Bejnordi, R Holland, M Hermsen, N Timofeeva, ...","Digital pattern recognition can aid H&E based breast histopathological diagnosis",2016,"EUROPEAN JOURNAL OF CANCER 57, S145-S","","","https://scholar.google.com",82,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:IRz6iEL74y4C",146,,,,0,0.00,0,6,4,""
0,"G Litjens, K Safferling, N Grabe","Automated robust registration of grossly misregistered whole-slide images with varying stains",2016,"Medical Imaging 2016: Digital Pathology","","","https://scholar.google.com",83,"2020-08-28 08:07:27","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:_5tno0g5mFcC",9791,,979103,979103,0,0.00,0,3,4,""
0,"P Vos, G Litjens, H Huisman","Detection and Diagnosis of Prostate Cancer in MR",2015,"Computer-Aided Detection and Diagnosis in Medical Imaging","","","https://scholar.google.com",84,"2020-08-28 08:07:27","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:2VqYfGB8ITEC",,,297,304,0,0.00,0,3,5,""
0,"GJS Litjens","Computerized detection of cancer in multi-parametric prostate MRI",2015,"[Sl: sn]","","","https://scholar.google.com",85,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:NXb4pA-qfm4C",,,,,0,0.00,0,1,5,""
0,"G Nakai, P Zamecnik, MC Maas, G Litjens, C Hulsbergen, JPM Sedelaar, ...","Quantitative evaluation of computed diffusion-weighted imaging using 3T for detection of transitional zone prostate cancer.",2014,"European Congress of Radiology-ECR","","","https://scholar.google.com",86,"2020-08-28 08:07:27","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:LgRImbQfgY4C",2014,,,,0,0.00,0,7,6,""
0,"GJS Litjens, M Heisen, J Buurman, AM Wood, M Medved, GS Karczmar, ...","T1 Quantification: Variable Flip Angle Method vs Use of Reference Phantom",2009,"","","","https://scholar.google.com",87,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:qjMakFHDy7sC",,,,,0,0.00,0,7,11,""
0,"G Litjens, H Huisman, R Elliott, N Shih, M Feldman, S Viswanath, ...","Distinguishing benign confounding treatment changes from",,"Proc. of SPIE Vol 9036, 90361D-1,","","","https://scholar.google.com",88,"2020-08-28 08:07:27","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:otzGkya1bYkC",,,,,0,0.00,0,7,,""
0,"E Vos, G Litjens, T Kobus, T Hambrock, C Hulsbergen-Van de Kaa, ...","Dynamic contrast enhanced MR imaging for the assessment of prostate cancer aggressiveness at 3T",,"","","","https://scholar.google.com",89,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:buQ7SEKw-1sC",,,,,0,0.00,0,6,,""
0,"WJM Ven, GJS Litjens, JO Barentsz, T Hambrock, HJ Huisman","Required Accuracy of MR-US Registration for Prostate Biopsies",,"Prostate Cancer Imaging","Image Analysis and Image-Guided Interventions,","","https://scholar.google.com",90,"2020-08-28 08:07:27","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=neXK8tMAAAAJ&pagesize=100&citation_for_view=neXK8tMAAAAJ:QD3KBmkZPeQC",,,,,0,0.00,0,5,,""
