Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
9,"B Platel, MF Demirci, A Shokoufandeh, LMJ Florack, FMW Kanters, ...","Discrete representation of top points via scale space tessellation",2005,"International Conference on Scale-Space Theories in Computer Vision","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3622950879585466904",55,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:W7OEmFMy1HYC",,,73,84,9,0.60,2,6,15,""
8,"J Milenković, MU Dalmış, J Žgajnar, B Platel","Textural analysis of early‐phase spatiotemporal changes in contrast enhancement of breast lesions imaged with an ultrafast DCE‐MRI protocol",2017,"Medical physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12250687435820282076",56,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:pyW8ca7W8N0C",44,9,4652,4664,8,2.67,2,4,3,""
8,"T Tan, A Gubern‐Mérida, C Borelli, R Manniesing, J van Zelst, L Wang, ...","Segmentation of malignant lesions in 3D breast ultrasound using a depth‐dependent model",2016,"Medical Physics","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1950157939420291392",57,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:g5m5HwL7SMYC",43,7,4074,4084,8,2.00,1,7,4,""
8,"B Platel","Exploring the deep structure of images",2007,"Dissertation Abstracts International","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5423685156093683129",58,"2020-08-13 15:44:44","Abstract","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:WF5omc3nYNoC",68,4,,,8,0.62,8,1,13,""
8,"B Platel, LMJ Florack, FMW Kanters, BM ter Haar Romeny","Multiscale hierarchical segmentation",2002,"representations","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15909543232867037154",59,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:YsMSGLbcyi4C",1,3,10,10,8,0.44,2,4,18,""
7,"T Tan, H Huisman, B Platel, A Grivegnee, R Mus, N Karssemeijer","Classification of breast lesions in automated 3D breast ultrasound",2011,"Medical Imaging 2011: Computer-Aided Diagnosis 7963, 79630X","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15037460857605703476",60,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:7PzlFSSx8tAC",,,,,7,0.78,1,6,9,""
7,"MRM Samulski, PR Snoeren, B Platel, B Van Ginneken, L Hogeweg, ...","Computer-aided detection as a decision assistant in chest radiography",2011,"Medical Imaging 2011: Image Perception, Observer Performance, and Technology …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13676975540218125841",61,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:QIV2ME_5wuYC",,,,,7,0.78,1,6,9,""
7,"E Balmashnova, B Platel, L Florack, BM ter Haar Romeny","Content-based image retrieval by means of scale-space top-points and differential invariants",2007,"MICCAI 2007 Workshop on Content-based Image Retrieval for Biomedical Image …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18240145252671080053",62,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:roLk4NBRz8UC",,,,,7,0.54,2,4,13,""
6,"A Srikantha","Symmetry-based detection and diagnosis of DCIS in breast MRI",2013,"German Conference on Pattern Recognition","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12935671979757870060",63,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:hC7cP41nSMkC",,,255,260,6,0.86,6,1,7,""
5,"EMC van Leijsen, MI Bergkamp, IWM van Uden, S Cooijmans, ...","Cognitive consequences of regression of cerebral small vessel disease",2019,"European stroke journal","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12830074869247778014",64,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:KxtntwgDAa4C",4,1,85,89,5,5.00,1,5,1,""
5,"TLA van den Heuvel, M Ghafoorian, AW van der Eerden, BM Goraj, ...","Computer aided detection of brain micro-bleeds in traumatic brain injury",2015,"Medical Imaging 2015: Computer-Aided Diagnosis 9414, 94142F","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17467758196509053337",65,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:O3NaXMp0MMsC",,,,,5,1.00,1,5,5,""
5,"T Mertzanidou, J Hipwell, M Dalmis, B Platel, J van der Laak, R Mann, ...","Towards spatial correspondence between specimen and in-vivo breast imaging",2014,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5537068365726076191",66,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:M3NEmzRMIkIC",,,674,680,5,0.83,1,7,6,""
5,"T Tan, B Platel, R Mus, N Karssemeijer","Detection of breast cancer in automated 3D breast ultrasound",2012,"Medical Imaging 2012: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1527121090592760430",67,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:mVmsd5A6BfQC",8315,,831505,831505,5,0.63,1,4,8,""
5,"E Balmashnova, B Platel, LMJ Florack, BM ter Haar Romeny","Object matching in the presence of non-rigid deformations close to similarities",2007,"2007 IEEE 11th International Conference on Computer Vision","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6372266669282556730",68,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:LkGwnXOMwfcC",,,1,8,5,0.38,1,4,13,""
4,"T Tan, B Platel, M Hicks, RM Mann, N Karssemeijer","Finding lesion correspondences in different views of automated 3D breast ultrasound",2013,"Medical Imaging 2013: Computer-Aided Diagnosis 8670, 86701N","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13915316277612875833",69,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:-f6ydRqryjwC",,,,,4,0.57,1,5,7,""
4,"MM Riad, B Platel, FE de Leeuw, N Karssemeijer","Detection of white matter lesions in cerebral small vessel disease",2013,"Medical Imaging 2013: Computer-Aided Diagnosis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8090823468847966154",70,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:hFOr9nPyWt4C",8670,,867014,867014,4,0.57,1,4,7,""
4,"FMW Kanters, LMJ Florack, R Duits, B Platel","Scalespaceviz: Visualizing α-scale spaces",2004,"Demonstration software presentend at the Eighth European Conference on …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11264391628698599168",71,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:0EnyYjriUFMC",,,,,4,0.25,1,4,16,""
3,"K Wiegertjes, A Ter Telgte, PB Oliveira, EMC van Leijsen, MI Bergkamp, ...","The role of small diffusion-weighted imaging lesions in cerebral small vessel disease",2019,"Neurology 93 (17), e1627-","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11978716960603759763",72,"2020-08-13 15:44:44","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:OU6Ihb5iCvQC",,,1634,,3,3.00,1,6,1,""
3,"T Mertzanidou, JH Hipwell, S Reis, BE Bejnordi, M Hermsen, M Dalmis, ...","Whole mastectomy volume reconstruction from 2d radiographs and its mapping to histology",2016,"International Workshop on Breast Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2930968711439371239",73,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:HoB7MX3m0LUC",,,367,374,3,0.75,0,7,4,""
3,"K Vijverberg, M Ghafoorian, IWM van Uden, FE de Leeuw, B Platel, ...","A single-layer network unsupervised feature learning method for white matter hyperintensity segmentation",2016,"Medical Imaging 2016: Computer-Aided Diagnosis 9785, 97851C","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1469412038484421444",74,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:ldfaerwXgEUC",,,,,3,0.75,1,6,4,""
3,"L Wang, M Harz, T Boehler, B Platel, A Homeyer, HK Hahn","A robust and extendable framework towards fully automated diagnosis of nonmass lesions in breast DCE-MRI",2014,"2014 IEEE 11th International Symposium on Biomedical Imaging (ISBI)","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13366404260059113811",75,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:hMod-77fHWUC",,,129,132,3,0.50,1,6,6,""
3,"MJ Moghaddam, T Tan, N Karssemeijer, B Platel","Automatic nipple detection on 3D images of an automated breast ultrasound system (ABUS)",2014,"Medical Imaging 2014: Image Processing","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2914760126948610617",76,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:4JMBOYKVnBMC",9034,,903405,903405,3,0.50,1,4,6,""
3,"J Schwaab, Y Diez, JMR Marté, J van Zelst, BPT Tan, J Gregori, S Wirtz, ...","Image quality in automated breast ultrasound images: a preliminary study for the development of automated image quality assessment",2013,"MICCAI Workshop: Breast Image Analysis","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17918216720968280397",77,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:ns9cj8rnVeAC",,,,,3,0.43,0,8,7,""
2,"T Tan, J van Zelst, W Zhang, RM Mann, B Platel, N Karssemeijer","Chest-wall segmentation in automated 3D breast ultrasound images using thoracic volume classification",2014,"Medical Imaging 2014: Computer-Aided Diagnosis 9035, 90351Y","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2744277362703902280",78,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:RHpTSmoSYBkC",,,,,2,0.33,0,6,6,""
2,"A Srikantha, M Harz, L Wang, B Platel, RM Mann, HK Hahn, HO Peitgen","Symmetry-based detection of ductal carcinoma in situ in breast MRI",2012,"European journal of radiology 81, S158-S","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10081678298073820973",79,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:IWHjjKOFINEC",159,,,,2,0.25,0,7,8,""
2,"R Mann, R Mus, C Geppert, C Frentz, N Karssemeijer, H Huisman, ...","Dynamic analysis of breast lesions: Can we use the wash-in phase instead of the wash-out phase?",2012,"Int. Soc. Magn. Reson. Med.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=873517841017097603",80,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:EUQCXRtRnyEC",1152,,,,2,0.25,0,7,8,""
2,"E Brunenberg, R Duits, B ter Haar Romeny, B Platel","A sobolev norm based distance measure for HARDI clustering",2010,"International Conference on Medical Image Computing and Computer-Assisted …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9311380440816620914",81,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:hqOjcs7Dif8C",,,,,2,0.20,1,4,10,""
2,"EJL Brunenberg, PH Pelgrim, B Platel","k-means and graph cuts clustering of diffusion MRI in rat STN",2010,"Second Annual Meeting of the Benelux ISMRM Chapter","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=605259364105820502",82,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:Se3iqnhoufwC",118,,,,2,0.20,1,3,10,""
2,"FMW Kanters, LMJ Florack, B Platel, BM ter Haar Romeny","Multi-scale differential error: A novel image quality assessment tool",2006,"Proc. of the 8th Int. conf. on Signal and Image Processing 2006, Honolulu …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12462513733138889897",83,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:5nxA0vEk-isC",,,,,2,0.14,1,4,14,""
2,"O Fogh Olsen, L Florack, A Kuijper","Deep Structure, Singularities and Computer Vision",,"Lecture Notes in Computer Science 3753,","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10345838692715717186",84,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:b0M2c_1WBrUC",,,,,2,0.00,1,3,,""
1,"MI Bergkamp, AM Tuladhar, HM van der Holst, EMC van Leijsen, ...","Brain atrophy and strategic lesion location increases risk of parkinsonism in cerebral small vessel disease",2019,"Parkinsonism & related disorders","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3442945076873958891",85,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:nb7KW1ujOQ8C",61,,94,100,1,1.00,0,5,1,""
1,"MI Bergkamp, JGJ Wissink, EMC van Leijsen, M Ghafoorian, DG Norris, ...","Risk of Nursing Home Admission in Cerebral Small Vessel Disease: Association With Lower Brain and White Matter Volumes",2018,"Stroke","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5939615883684525283",86,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:1sJd4Hv_s6UC",49,11,2659,2665,1,0.50,0,6,2,""
1,"JM Lesniak, G van Schie, C Tanner, B Platel, H Huisman, N Karssemeijer, ...","Multimodal classification of breast masses in mammography and MRI using unimodal feature selection and decision fusion",2012,"International Workshop on Digital Mammography","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9813410708328583159",87,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:dhFuZR0502QC",,,88,95,1,0.13,0,7,8,""
1,"F Kanters, L Florack, R Duits, B Platel","α-scale space kernels in practice",2004,"7th International Conference on Pattern Recognition and Image Analysis, New …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13667264478776559479",88,"2020-08-13 15:44:44","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:YOwf2qJgpHMC",,,,,1,0.06,0,4,16,""
0,"A Carass, S Roy, A Gherman, JC Reinhold, A Jesson, T Arbel, O Maier, ...","evaluating White Matter Lesion Segmentations with Refined Sørensen-Dice Analysis",2020,"Scientific Reports","","","https://scholar.google.com",89,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:XiSMed-E-HIC",10,1,1,19,0,0.00,0,8,1,""
0,"C Aaron, R Snehashis, A Gherman, JC Reinhold, A Jesson, A Tal, ...","Evaluating White Matter Lesion Segmentations with Refined Sørensen-Dice Analysis",2020,"Scientific Reports (Nature Publisher Group)","","","https://scholar.google.com",90,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:Tiz5es2fbqcC",10,1,,,0,0.00,0,7,1,""
0,"R Manniesing, MTH Oei, LJ Oostveen, J Melendez, EJ Smit, B Platel, ...","White Matter and Gray Matter Segmentation in 4D Computed Tomography (vol 7, 119, 2017)",2018,"SCIENTIFIC REPORTS","","","https://scholar.google.com",91,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:SP6oXDckpogC",8,,,,0,0.00,0,7,2,""
0,"R Manniesing, MTH Oei, LJ Oostveen, J Melendez, EJ Smit, B Platel, ...","Author Correction: White Matter and Gray Matter Segmentation in 4D Computed Tomography",2018,"Scientific reports","","","https://scholar.google.com",92,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:NhqRSupF_l8C",8,1,1,1,0,0.00,0,7,2,""
0,"HM van der Holst, AM Tuladhar, V Zerbi, IWM van Uden, KF de Laat, ...","White matter changes and gait decline in cerebral small vessel",2017,"","","","https://scholar.google.com",93,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:uWQEDVKXjbEC",,,,,0,0.00,0,6,3,""
0,"R Arntz, S van den Broek, L Rutten-Jacobs, N Maaijwee, I van Uden, ...","23. Small Vessel Disease Small vessel disease after stroke at young age: The future study: ESOC-0606",2015,"International Journal of Stroke","","","https://scholar.google.com",94,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:lSLTfruPkqcC",10,,,,0,0.00,0,6,5,""
0,"I van Uden, H van der Holst, A Tuladhar, A van Norden, K de Laat, R Arntz, ...","23. Small Vessel Disease Both WMH increase and decline increase the risk of incident dementia; a prospective cohort study: The RUN DMC Study: ESOC-0842",2015,"International Journal of Stroke","","","https://scholar.google.com",95,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:RYcK_YlVTxYC",10,,,,0,0.00,0,7,5,""
0,"V Lohner, I van Uden, H van der Holst, A Tuladhar, A van Norden, ...","23. Small Vessel Disease Run away from small vessel disease: Physical activity reduces progression of white matter hyperintensities: The RUN DMC Study: ESOC-1183",2015,"International Journal of Stroke","","","https://scholar.google.com",96,"2020-08-13 15:44:44","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:J_g5lzvAfSwC",10,,68,69,0,0.00,0,6,5,""
0,"T Tan, J Mordang, JV Zelst, A Grivegnée, A Gubern-mérida, J Melendez, ...","Computer-aided detection of breast cancers using Haar-like features in automated 3D breast ultrasound Computer-aided detection of breast cancers using Haar-like features in …",2015,"","","","https://scholar.google.com",97,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:UxriW0iASnsC",,,,,0,0.00,0,7,5,""
0,"R Brecheisen, A Vilanova, B Platel, BM ter Haar Romeny","GPU-accelerated 3D multimodal visualization techniques for tumor resection in neurosurgery",2008,"","","","https://scholar.google.com",98,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:u9iWguZQMMsC",,,,,0,0.00,0,4,12,""
0,"R Brecheisen, A Vilanova, B Platel","Hardware-accelerated 3D multimodal visualization techniques for tumor resection in neurosurgery",2008,"22nd International Congres and Exhibition of Computer Assisted Radiology and …","","","https://scholar.google.com",99,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:Zph67rFs4hoC",,,,,0,0.00,0,3,12,""
0,"J Ansems, B Platel, GJ Strijkers, FN van de Vosse, BM ter Haar Romeny","Intensity and Feature Based 3D Rigid Registration of Pre-and Intra-Operative MR Brain Scans",2007,"Technische Universiteit Eindhoven","","","https://scholar.google.com",100,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&pagesize=100&citation_for_view=W13cBesAAAAJ:M3ejUd6NZC8C",,,,,0,0.00,0,5,13,""
0,"F Kanters, L Florack, R Duits, B Platel","б-Scale Space Kernels in Practice",2005,"Pattern Recognition and Image Analysis (Advances in Mathematical Theory and …","","","https://scholar.google.com",101,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&cstart=100&pagesize=100&citation_for_view=W13cBesAAAAJ:MXK_kJrjxJIC",,,,,0,0.00,0,4,15,""
0,"FMW Kanters, B Platel, LMJ Florack","Report on Heuristical Reconstruction of Images Based on MSSTs",2003,"Eindhoven University of Technology","","","https://scholar.google.com",102,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&cstart=100&pagesize=100&citation_for_view=W13cBesAAAAJ:kNdYIx-mwKoC",,,,,0,0.00,0,3,17,""
0,"B Platel, FMW Kanters, LMJ Florack","Report on data structures derived from multi scale singularities",2003,"Eindhoven University of Technology","","","https://scholar.google.com",103,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&cstart=100&pagesize=100&citation_for_view=W13cBesAAAAJ:KlAtU1dfN6UC",,,,,0,0.00,0,3,17,""
0,"A Gubern-Mérida, B Platel, RM Mann, R Martı, N Karssemeijer","Automated localization of malignant lesions in breast DCE-MRI",,"","","","https://scholar.google.com",104,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&cstart=100&pagesize=100&citation_for_view=W13cBesAAAAJ:e5wmG9Sq2KIC",,,,,0,0.00,0,5,,""
0,"MB Cuadrai, B Platel","Validation of Tissue Modelization and Classification techniques in T1-weighted MR Brain Images M. Bach Cuadrai, B. Platel2, E. Solanasi, T. Butzi, and J.-Ph. Thirani 1 Signal …",,"","","","https://scholar.google.com",105,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&cstart=100&pagesize=100&citation_for_view=W13cBesAAAAJ:4TOpqqG69KYC",,,,,0,0.00,0,2,,""
0,"E Balmashnova, B Platel, L Florack, B ter Haar Romeny, J Malcolm, ...","Workshop on Non-rigid Registration and Tracking through Learning-NRTL 2007",,"","","","https://scholar.google.com",106,"2020-08-13 15:44:44","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=W13cBesAAAAJ&cstart=100&pagesize=100&citation_for_view=W13cBesAAAAJ:3fE2CSJIrl8C",,,,,0,0.00,0,6,,""
