ss_id,ss_title,max_bibkey,max_bib_title,max_ratio,up80_bibkeys,up80_bib_titles,up80_ratios
35b0e9227e6a3141518aa6791d233272d003ce3a,Automated analysis of contrast enhancement in breast MRI lesions using mean shift clustering for ROI selection,Stou07,Automated analysis of contrast enhancement in breast MRI lesions using mean shift clustering for ROI selection,1.0,,,
35e93be1c4ea5d3740680d4397c050116c117667,Needles in Haystacks: On Classifying Tiny Objects in Large Images,Staa02,Classifying convex sets for vessel detection in retinal images,0.47244094488188976,,,
35ed683f966071aa4d9e428ebdc7b245a310f9ea,Automatic Segmentation of Pulmonary Segments From Volumetric Chest CT Scans,Rikx09,Automatic segmentation of pulmonary segments from volumetric chest CT scans,1.0,"['Rikx06', 'Rikx09']","['Fully automatic segmentation of pulmonary segments from computed tomography chest scans', 'Automatic segmentation of pulmonary segments from volumetric chest CT scans']","[0.8148148148148148, 1.0]"
35ee6606ec99b5bf282a0c5f400edbd16a6e22d9,Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology,Tell19a,Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology,1.0,,,
35ee6606ec99b5bf282a0c5f400edbd16a6e22d9,Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology,Tell19a,Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology,1.0,,,
35ee6606ec99b5bf282a0c5f400edbd16a6e22d9,Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology,Tell19a,Quantifying the effects of data augmentation and stain color normalization in convolutional neural networks for computational pathology,1.0,,,
35ee9b3f930d9e5f3d8ad2e2d95f37e7777de8a9,Genetic risk score has added value over initial clinical grading stage in predicting disease progression in age-related macular degeneration Genetic risk score has added value over initial clinical grading stage in predicting disease,Hees19,Genetic risk score has added value over initial clinical grading stage in predicting disease progression in age-related macular degeneration,0.7506702412868632,,,
362c510dec0d566d22d5be3af0519fc7eec8bb86,Uncertainty-Aware Multiple-Instance Learning for Reliable Classification: Application to Optical Coherence Tomography,Venh19,Machine Learning for Quantification of Age-Related Macular Degeneration Imaging Biomarkers in Optical Coherence Tomography,0.5690376569037657,,,
367878e980e109d80ad80066cec1961a940614ec,Lung cancer screening by nodule volume in Lung-RADS v1.1: negative baseline CT yields potential for increased screening interval,Silv20,Lung cancer screening by nodule volume in Lung-RADS v1.1: negative baseline CT yields potential for increased screening interval,1.0,,,
367878e980e109d80ad80066cec1961a940614ec,Lung cancer screening by nodule volume in Lung-RADS v1.1: negative baseline CT yields potential for increased screening interval,Silv20,Lung cancer screening by nodule volume in Lung-RADS v1.1: negative baseline CT yields potential for increased screening interval,1.0,,,
367878e980e109d80ad80066cec1961a940614ec,Lung cancer screening by nodule volume in Lung-RADS v1.1: negative baseline CT yields potential for increased screening interval,Silv20,Lung cancer screening by nodule volume in Lung-RADS v1.1: negative baseline CT yields potential for increased screening interval,1.0,,,
3679f6f835dac7059cf470c5251b6e7f3e748359,Learning from unbalanced data: A cascade-based approach for detecting clustered microcalcifications,Bria13,Learning from unbalanced data: A cascade-based approach for detecting clustered microcalcifications,1.0,,,
368d4191051016d050fd0c7bd1e166ada03ce00a,Detection of Lung Nodules in Chest Radiography,Loog04f,Detection of interstitial lung disease in PA chest radiographs,0.7592592592592593,,,
36bf988923abcd7b6c814ec4306da014a5a6eaa4,Towards Spatial Correspondence between Specimen and In-vivo Breast Imaging,Balt19c,Objective image quality assessment in X-ray breast imaging,0.4696969696969697,,,
36bf988923abcd7b6c814ec4306da014a5a6eaa4,Towards Spatial Correspondence between Specimen and In-vivo Breast Imaging,Balt19c,Objective image quality assessment in X-ray breast imaging,0.4696969696969697,,,
36bf988923abcd7b6c814ec4306da014a5a6eaa4,Towards Spatial Correspondence between Specimen and In-vivo Breast Imaging,Balt19c,Objective image quality assessment in X-ray breast imaging,0.4696969696969697,,,
36f4a3250668a84acc6e3eff9f9b4f496dab24df,The Effect of Supplementary Bone-Suppressed Chest Radiographs on the Assessment of a Variety of Common Pulmonary Abnormalities: Results of an Observer Study,Scha16,The Effect of Supplementary Bone-Suppressed Chest Radiographs on the Assessment of a Variety of Common Pulmonary Abnormalities: Results of an Observer Study,1.0,,,
36f4a3250668a84acc6e3eff9f9b4f496dab24df,The Effect of Supplementary Bone-Suppressed Chest Radiographs on the Assessment of a Variety of Common Pulmonary Abnormalities: Results of an Observer Study,Scha16,The Effect of Supplementary Bone-Suppressed Chest Radiographs on the Assessment of a Variety of Common Pulmonary Abnormalities: Results of an Observer Study,1.0,,,
36f4a3250668a84acc6e3eff9f9b4f496dab24df,The Effect of Supplementary Bone-Suppressed Chest Radiographs on the Assessment of a Variety of Common Pulmonary Abnormalities: Results of an Observer Study,Scha16,The Effect of Supplementary Bone-Suppressed Chest Radiographs on the Assessment of a Variety of Common Pulmonary Abnormalities: Results of an Observer Study,1.0,,,
36fb5c86a92b941f0754cb864e2c4c70b21b7b7d,Assessment of Breast Density,Murp08a,Quantitative Assessment of Registration in Thoracic CT,0.5365853658536586,,,
37152c02e2e92a6c796c062ccb749974197d4f0c,"Contribution of CT Quantified Emphysema, Air Trapping and Airway Wall Thickness on Pulmonary Function in Male Smokers With and Without COPD",Moha14,"Contribution of CT Quantified Emphysema, Air Trapping and Airway Wall Thickness on Pulmonary Function in Male Smokers With and Without COPD",1.0,,,
3740f221395f8283dfc90cf82449321c96034d73,Suppression of Translucent Elongated Structures: Applications in Chest Radiography,Hoge13a,Suppression of translucent elongated structures: applications in chest radiography,1.0,,,
3740f221395f8283dfc90cf82449321c96034d73,Suppression of Translucent Elongated Structures: Applications in Chest Radiography,Hoge13a,Suppression of translucent elongated structures: applications in chest radiography,1.0,,,
375ac3921f2fe9516b01a35a37aedd05f2093836,Automatic segmentation of intracranial arteries and veins in four-dimensional cerebral CT perfusion scans.,Mend10a,Automatic segmentation of intracranial arteries and veins in four-dimensional cerebral CT perfusion scans,0.995260663507109,"['Mend07a', 'Mend10a']","['Automatic segmentation of arteries and veins in 4D cerebral CT perfusion scans', 'Automatic segmentation of intracranial arteries and veins in four-dimensional cerebral CT perfusion scans']","[0.8369565217391305, 0.995260663507109]"
378dddb8472d1dd8e8bf18fc670916cdda4d4c1e,Retinopathy Online Challenge: Automatic Detection of Microaneurysms in Digital Color Fundus Photographs,Niem10,Retinopathy online challenge: automatic detection of microaneurysms in digital color fundus photographs,1.0,,,
378dddb8472d1dd8e8bf18fc670916cdda4d4c1e,Retinopathy Online Challenge: Automatic Detection of Microaneurysms in Digital Color Fundus Photographs,Niem10,Retinopathy online challenge: automatic detection of microaneurysms in digital color fundus photographs,1.0,,,
37a282e170103af22fc2ff850385a340c4394760,"The importance of multi-modal imaging and clinical information for humans and AI-based algorithms to classify breast masses (INSPiRED 003): an international, multicenter analysis",Schr17,Use of a risk model combining clinical information and CT findings to customize follow-up intervals in lung cancer screening,0.47019867549668876,,,
37dd5df4c173aac442ea358dd6135100e21c4451,Influence of Risk Category and Screening Round on the Performance of an MR Imaging and Mammography Screening Program in Carriers of the BRCA Mutation and Other Women at Increased Risk.,Vree18d,Influence of Risk Category and Screening Round on the Performance of an MR Imaging and Mammography Screening Program in Carriers of the BRCA Mutation and Other Women at Increased Risk,0.997275204359673,,,
37e17f2adc59191c7509425239122d1650f225e9,Accurate segmentation and contrast measurement of microcalcifications in mammograms: a phantom study.,Kars93c,Adaptive noise equalization and recognition of microcalcification clusters in mammograms,0.6349206349206349,,,
37e39166873ad1f981a845eda627f3d161f105e1,Solid Science of AI Supporting Bladder Cancer CT Reading.,Huis19,Solid Science of AI Supporting Bladder Cancer CT Reading,0.9911504424778761,,,
37f3fecedfb96550798c4131acae1a1fbd8cae2d,Metrics reloaded: Recommendations for image analysis validation,Rein23,Understanding metric-related pitfalls in image analysis validation,0.6511627906976745,,,
37f3fecedfb96550798c4131acae1a1fbd8cae2d,Metrics reloaded: Recommendations for image analysis validation,Rein23,Understanding metric-related pitfalls in image analysis validation,0.6511627906976745,,,
3881ae992914cd50a14782104170cc5dd5d9ae7e,Quantitative assessment of inflammatory infiltrates in kidney transplant biopsies using multiplex tyramide signal amplification and deep learning,Herm21,Quantitative assessment of inflammatory infiltrates in kidney transplant biopsies using multiplex tyramide signal amplification and deep learning,1.0,,,
3887e2f1a64b3558388508be00169a39379c473a,Discrimination of prostate cancer from normal peripheral zone and central gland tissue by using dynamic contrast-enhanced MR imaging.,Enge03a,Discrimination of prostate cancer from normal peripheral zone and central gland tissue by using dynamic contrast-enhanced MR imaging,0.9962264150943396,,,
38a508f72094aa3810427c53f1a54ebbf15b7294,Automatic determination of the artery vein ratio in retinal images,Niem10a,Automatic determination of the artery vein ratio in retinal images,1.0,,,
38f5f8539b523929aafed804c3533b62abdc3781,One-view digital breast tomosynthesis as a stand-alone modality for breast cancer detection: do we need more?,Rodr18,One-view digital breast tomosynthesis as a stand-alone modality for breast cancer detection: do we need more?,1.0,,,
390fb83c871c013ba98b5590a8c729266b05ed87,Analysis of probed regions in an interactive CAD system for the detection of masses in mammograms,Samu09,Analysis of probed regions in an interactive CAD system for the detection of masses in mammograms,1.0,,,
393450e398ef7775bd9a0300974d1e31636b5a26,A model observer study using acquired mammographic images of an anthropomorphic breast phantom,Balt18,A model observer study using acquired mammographic images of an anthropomorphic breast phantom,1.0,,,
395ad39f7459433b4b7a43aa100b5e681ee28a7d,Effect of recall rate on earlier screen detection of breast cancers based on the Dutch performance indicators.,Otte05,Effect of recall rate on earlier screen detection of breast cancers based on the Dutch performance indicators,0.9954337899543378,,,
399a236e0f31ec8a941285aae48be979bcd875ee,Can the extent of low-attenuation areas on CT scans really demonstrate changes in the severity of emphysema?,Stoe08,Can the extent of low-attenuation areas on CT scans really demonstrate changes in the severity of emphysema?,1.0,,,
39a52867ea3d60ec4f28182e0e618b762d3d7909,Automated deep-learning system for Gleason grading of prostate cancer using biopsies: a diagnostic study.,Bult20,Automated deep-learning system for Gleason grading of prostate cancer using biopsies: a diagnostic study,0.9952153110047847,,,
39a52867ea3d60ec4f28182e0e618b762d3d7909,Automated deep-learning system for Gleason grading of prostate cancer using biopsies: a diagnostic study.,Bult20,Automated deep-learning system for Gleason grading of prostate cancer using biopsies: a diagnostic study,0.9952153110047847,,,
39a52867ea3d60ec4f28182e0e618b762d3d7909,Automated deep-learning system for Gleason grading of prostate cancer using biopsies: a diagnostic study.,Bult20,Automated deep-learning system for Gleason grading of prostate cancer using biopsies: a diagnostic study,0.9952153110047847,,,
39ae90f765547171cc6163ba3ab2e977c86c03d3,Comparing and combining algorithms for computer-aided detection of pulmonary nodules in computed tomography scans: The ANODE09 study,Ginn10a,Comparing and combining algorithms for computer-aided detection of pulmonary nodules in computed tomography scans: the ANODE09 study,1.0,,,
39c9921c8d74dab298b86dba055cd6d65e1c6716,[Pulmonary nodules].,Pros13,[Radiological evaluation of incidental pulmonary nodules],0.4935064935064935,,,
3a0446285a7db63672c263d701e7a5c16b5db113,Whole-Body Soft-Tissue Lesion Tracking and Segmentation in Longitudinal CT Imaging Studies,Heri21a,Whole-Body Soft-Tissue Lesion Tracking and Segmentation in Longitudinal CT Imaging Studies,1.0,,,
3a0848c228f2bb19ce1afd4871105eb6a317a3dd,A convolutional neural network for intracranial hemorrhage detection in non-contrast CT,Pate18,A convolutional neural network for intracranial hemorrhage detection in non-contrast CT,1.0,,,
3a0848c228f2bb19ce1afd4871105eb6a317a3dd,A convolutional neural network for intracranial hemorrhage detection in non-contrast CT,Pate18,A convolutional neural network for intracranial hemorrhage detection in non-contrast CT,1.0,,,
3a1d7a722a09a0176604c27749579ba8a1a572cb,Laminar fMRI with MT-prepared multi-echo 3D FLASH,Schi06,Simulating nodules in chest radiographs with real nodules from multi-slice CT images,0.42105263157894735,,,
3a3664f9b7e6c4258d9dc282c9c43a95054c648e,Assessment of intracoronary stent location and extension in intravascular ultrasound sequences,Balo18,Assessment Of Intra-coronary Stent Location And Extension In Intravascular Ultrasound Sequences,0.9947089947089947,,,
3a40073f704057920b4306d18d7326a568d6b578,Stain normalization of histopathology images using generative adversarial networks,Enge19,Automatic Segmentation of Drusen and Exudates on Color Fundus Images using Generative Adversarial Networks,0.6914893617021277,,,
3a84e2a533df9a1351f7442735c961bc80b5892e,Fully Automatic Deep Learning Framework for Pancreatic Ductal Adenocarcinoma Detection on Computed Tomography,Alves22a,Fully Automatic Deep Learning Framework for Pancreatic Ductal Adenocarcinoma Detection on Computed Tomography,1.0,,,
3aaabe0d3af911402439fd4b730f0abe190292d6,Increased vascularization predicts favorable outcome in follicular lymphoma.,Madu13a,Automated localization of costophrenic recesses and costophrenic angle measurement on frontal chest radiographs,0.42780748663101603,,,
3abdd710e114c17d1575d5f3342cf6a941dc9264,Evaluation of Image Registration in PET/CT of the Liver and Recommendations for Optimized Imaging,Voge07,Evaluation of image registration in PET/CT of the liver and recommendations for optimized imaging,1.0,,,
3abde4142531d15e69f15950f642d92c519f6f22,Proton MR spectroscopic imaging ( MRSI ) and dynamic Gd-enhanced MRI of the human prostate,Bare99,Fast dynamic gadolinium-enhanced MR imaging of urinary bladder and prostate cancer,0.4883720930232558,,,
3aed0d4fafa12efe822da4f3614caa46da2cbcf1,Automated segmentation of caudate nucleus in MR brain images with voxel classification,Arzh07c,Automated segmentation of caudate nucleus in MR brain images with voxel classification,1.0,,,
3af3c032a20a8097f8bc1e36086049f6b7925d45,Gigapixel end-to-end training using streaming and attention,Mann07,Vessel axis tracking using topology constrained surface evolution,0.5,,,
3afa8fbb51c56da6425946d9e2116cbb5ce49367,Management of laryngeal premalignant lesions in the netherlands,Gube13a,Automated localization of malignant lesions in breast DCE-MRI,0.5,,,
3b198ccfa068ba133c3c1eae1c8beac1d2ce88e8,An automated tuberculosis screening strategy combining X-ray-based computer-aided detection and clinical information,Mele16a,An automated tuberculosis screening strategy combining X-ray-based computer-aided detection and clinical information,1.0,,,
3b198ccfa068ba133c3c1eae1c8beac1d2ce88e8,An automated tuberculosis screening strategy combining X-ray-based computer-aided detection and clinical information,Mele16a,An automated tuberculosis screening strategy combining X-ray-based computer-aided detection and clinical information,1.0,,,
3b31ba743d54dc4710f1f365766158930a4615d8,Detection of Masses in Mammograms,Kars96a,Detection of stellate distortions in mammograms,0.75,,,
3b4df694a48f1f01b83215e8be048e1f83ef9bb9,Identification of Risk of Cardiovascular Disease by Automatic Quantification of Coronary Artery Calcifications on Radiotherapy Planning CT Scans in Patients With Breast Cancer.,Gal21,Identification of Risk of Cardiovascular Disease by Automatic Quantification of Coronary Artery Calcifications on Radiotherapy Planning CT Scans in Patients With Breast Cancer,0.9971509971509972,,,
3b553792b01dc3235d0d5d19de5441c2a0570ec5,An automatic quantification system for MS lesions with integrated DICOM structured reporting (DICOM-SR) for implementation within a clinical environment,Jaco10f,An automatic quantification system for MS lesions with integrated DICOM structured reporting (DICOM-SR) for implementation within a clinical environment,1.0,,,
3b7cb403050793b200479b7811f483af6c62dc3f,Diagnostic ultrasound: Physics and equipment,Huis98,Quantitative ultrasonic analysis of liver metastases,0.5,,,
3b90fd392e31cf97f119faf5aab8280c7159970f,Automatic detection of microaneurysms in colour fundus images,Grin16,Automatic detection of hemorrhages on color fundus images using deep learning,0.7246376811594203,,,
3c117b80de438592de19ca324c121f152b5733c7,EORTC Imaging Group,Adri11a,Imaging in tuberous sclerosis complex,0.42857142857142855,,,
3c1d061588688fdb25047bd4698955742ae1fb7b,Automated quantification of levels of breast terminal duct lobular (TDLU) involution using deep learning,Lief21,Quantification of key retinal features in early and late age-related macular degeneration using deep learning,0.5821596244131455,,,
3c1d061588688fdb25047bd4698955742ae1fb7b,Automated quantification of levels of breast terminal duct lobular (TDLU) involution using deep learning,Lief21,Quantification of key retinal features in early and late age-related macular degeneration using deep learning,0.5821596244131455,,,
3c649c514443775e25e096cff35d58e393659ac4,CNN-based lung CT registration with multiple anatomical constraints,Heri21,CNN-based Lung CT Registration with Multiple Anatomical Constraints,1.0,,,
3c649c514443775e25e096cff35d58e393659ac4,CNN-based lung CT registration with multiple anatomical constraints,Heri21,CNN-based Lung CT Registration with Multiple Anatomical Constraints,1.0,,,
3c649c514443775e25e096cff35d58e393659ac4,CNN-based lung CT registration with multiple anatomical constraints,Heri21,CNN-based Lung CT Registration with Multiple Anatomical Constraints,1.0,,,
3c75e430d92041b23d77e4c8675fb06ab2f65b04,"What happened in Digital and Computational Pathology at the European Congress of Pathology, Basel, 2022?",Nab92,Comparison of digital and conventional mammography: a ROC study of 270 mammograms,0.4756756756756757,,,
3c92977e98bbb2991e1843f3c3a2941e651d019d,Observer variability of reference tissue selection for relativecerebral blood volume measurements in glioma patients,Oei18,Observer Variability of Reference Tissue Selection for Relative Cerebral Blood Volume Measurements in Glioma Patients,0.9957081545064378,,,
3cf541c60f033f1d5ec269b97503a0ff3cd72c2a,Performance Evaluation of a Digital Reading Station for Screening Mammography,Holl16a,Performance of breast cancer screening depends on mammographic compression,0.5827814569536424,,,
3d01a44659fce1fb0134b6d8baabbee72583d3fe,Machine learning-based classiﬁcation of viewing behavior using a wide range of statistical oculomotor features,Koot20,Machine learning-based classification of viewing behavior using a wide range of statistical oculomotor features,0.9864253393665159,,,
3d130766be579a65496f87ec07f51123206fe131,Single-center versus multi-center biparametric MRI radiomics approach for clinically significant peripheral zone prostate cancer,Blek21,Single-center versus multi-center biparametric MRI radiomics approach for clinically significant peripheral zone prostate cancer,1.0,,,
3d2b3cfbd2d98c33a3667c5f13b12344353582f8,Interactive shape models,Ginn03a,Interactive Shape Models,1.0,,,
3d2d270b830b05909f220ffef95ccaf7c61b273f,Metabolic Screening of Cytotoxic T-cell Effector Function Reveals the Role of CRAC Channels in Regulating Lethal Hit Delivery,Sanc09b,Mixture model-based clustering and logistic regression for automatic detection of microaneurysms in retinal images,0.41841004184100417,,,
3d346a616566ceafe3a09acdd4831df76c408b33,Structural and Resting State Functional Connectivity of the Subthalamic Nucleus: Identification of Motor STN Parts and the Hyperdirect Pathway,Brun12,Structural and Resting State Functional Connectivity of the Subthalamic Nucleus: Identification of Motor STN Parts and the Hyperdirect Pathway,1.0,,,
3d3ca5dc423c0265941d1dc9d8884b304a1ee4fe,Estimating corresponding locations in ipsilateral breast tomosynthesis views,Schi11,Estimating corresponding locations in ipsilateral breast tomosynthesis views,1.0,,,
3da4ab4d50211eb7a0148c4ed74729b2d4e30ba9,Echocardiographic screening results in patients with tuberous sclerosis complex.,Adri10,Echocardiographic screening results in patients with tuberous sclerosis complex,0.9937106918238994,,,
3db60e34dad56e3949508d8dc1324d5331f9a2c6,Image-level detection of arterial occlusions in 4D-CTA of acute stroke patients using deep learning,Meij20a,Image-level detection of arterial occlusions in 4D-CTA of acute stroke patients using deep learning,1.0,,,
3db60e34dad56e3949508d8dc1324d5331f9a2c6,Image-level detection of arterial occlusions in 4D-CTA of acute stroke patients using deep learning,Meij20a,Image-level detection of arterial occlusions in 4D-CTA of acute stroke patients using deep learning,1.0,,,
3dee47df1e52968b02ac5ca0ce2790e7d4c56ac2,Automatic classification of retinal vessels into arteries and veins,Niem09c,Automatic classification of retinal vessels into arteries and veins,1.0,,,
3e53200513953d56e2cd7fcb94369e3e98c2c3bf,Abstract B10: Design of the DENSE trial: MRI as an additional screening modality to detect breast cancer in women aged 50-75 years with extremely dense breasts,Emau15,MR Imaging as an Additional Screening Modality for the Detection of Breast Cancer in Women Aged 50-75 Years with Extremely Dense Breasts: The DENSE Trial Study Design,0.72,,,
3e8abcfa3851f8cbb06dacc2a7ea96305d0714e9,Deep Cascade Classifiers to Detect Clusters of Microcalcifications,Bria16b,Deep Cascade Classifiers to Detect Clusters of Microcalcifications,1.0,,,
3e95abdc1bec8622e45fc2258e27f31820754c7b,Automated versus manual segmentation of atherosclerotic carotid plaque volume and components in CTA: associations with cardiovascular risk factors,Vuka12,Automated versus manual segmentation of atherosclerotic carotid plaque volume and components in CTA: associations with cardiovascular risk factors,1.0,,,
3ed451d2830a2afcbbd254f0015eeafa796ba1b7,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,Char18,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,1.0,,,
3ed451d2830a2afcbbd254f0015eeafa796ba1b7,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,Char18,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,1.0,,,
3ed451d2830a2afcbbd254f0015eeafa796ba1b7,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,Char18,Automatic segmentation of the solid core and enclosed vessels in subsolid pulmonary nodules,1.0,,,
3ee2ee319e4989b2787e9d6e02bf3b01232ea557,The Effect of Mammogram Preprocessing on Microcalcification Detection with Convolutional Neural Networks,Mord16b,Automatic Microcalcification Detection in Multi-vendor Mammography Using Convolutional Neural Networks,0.6601941747572816,,,
3f054da4c1d6606941c18c65ae6e435a49758b7b,Robust cranial cavity segmentation in CT and CT perfusion images of trauma and suspected stroke patients,Pate17b,Robust Cranial Cavity Segmentation in CT and CT Perfusion Images of Trauma and Suspected Stroke Patients,1.0,,,
3f054da4c1d6606941c18c65ae6e435a49758b7b,Robust cranial cavity segmentation in CT and CT perfusion images of trauma and suspected stroke patients,Pate17b,Robust Cranial Cavity Segmentation in CT and CT Perfusion Images of Trauma and Suspected Stroke Patients,1.0,,,
3f054da4c1d6606941c18c65ae6e435a49758b7b,Robust cranial cavity segmentation in CT and CT perfusion images of trauma and suspected stroke patients,Pate17b,Robust Cranial Cavity Segmentation in CT and CT Perfusion Images of Trauma and Suspected Stroke Patients,1.0,,,
3f323518a65798690c99227bd7984cd50a8cdbc1,Present Status of Musculoskeletal Radiology in Europe: International Survey by the European Society of Musculoskeletal Radiology,Pros12,CT protocols in interstitial lung diseases-A survey among members of the European Society of Thoracic Imaging and a review of the literature,0.44029850746268656,,,
3f632517cafc2e8159b1c4c0c6f5375248dfe8db,Improving the Automated Detection of Calcifications Using Adaptive Variance Stabilization,Bria18,Improving the Automated Detection of Calcifications using Adaptive Variance Stabilization,1.0,,,
3f99aa1cc1a5175b1c0bca3b0c4747724cf87757,Magnetic resonance imaging guided prostate biopsy in men with repeat negative biopsies and increased prostate specific antigen.,Hamb10,Magnetic resonance imaging guided prostate biopsy in men with repeat negative biopsies and increased prostate specific antigen,0.9960474308300395,,,
3f9c978ea44205703f337574f5e07eb9d7ecb523,Artificial intelligence: is there a potential role in nephropathology?,Herm20,Artificial intelligence; is there a potential role in nephropathology?,0.9857142857142858,,,
3fe5f4ea526021485d42dcea2d8fe350835b2f60,"Quantification of Tumour Vascularity in Squamous Cell Carcinoma of the Tongue Using CARD Amplification, a Systematic Sampling Technique, and True Colour Image Analysis",Grin15,Automatic identification of reticular pseudodrusen using multimodal retinal image analysis,0.4980544747081712,,,
401670e91d739c01d969f8e983ba130c5e8f9f23,A pattern recognition approach to enhancing structures in 3D CT data,Rikx06a,A pattern recognition approach to enhancing structures in 3D CT data,1.0,,,
4043785dacd1c04ed93ec1c08ecf779f4e1717fc,"A Review of Deep Learning in Medical Imaging: Imaging Traits, Technology Trends, Case Studies With Progress Highlights, and Future Promises",Zhou20,"A review of deep learning in medical imaging: Image traits, technology trends, case studies with progress highlights, and future promises",0.9855072463768116,,,
40793c67a65ea507a10996edd506b95f53564647,ARTERIAL SPIN LABELLING MRI OF CEREBRAL TUMOURS IN,Thee20,Artificial intelligence for eye care,0.4883720930232558,,,
40bf7af2b9d79960dc127d03c2a83ce480d4d3ad,Dense Segmentation in Selected Dimensions: Application to Retinal Optical Coherence Tomography,Lief19,Dense Segmentation in Selected Dimensions: Application to Retinal Optical Coherence Tomography,1.0,,,
40bf7af2b9d79960dc127d03c2a83ce480d4d3ad,Dense Segmentation in Selected Dimensions: Application to Retinal Optical Coherence Tomography,Lief19,Dense Segmentation in Selected Dimensions: Application to Retinal Optical Coherence Tomography,1.0,,,
40cc7c929546e4422263fa844a8cd6f47d266ead,Computer-aided detection (CAD) of lung nodules and small tumours on chest radiographs.,Boo09,Computer-aided detection (CAD) of lung nodules and small tumours on chest radiographs,0.9941520467836257,,,
412914183f338e792c5009c201b20b3e65612cc2,"2022-RA-646-ESGO Consensus based recommendations for the diagnosis of serous tubal intraepithelial carcinoma, an international delphi study",Scha10b,Conventional and CT diagnostics of bronchial carcinoma,0.44559585492227977,,,
413ed0cca2f1915d279ae891324633c18c89cb74,Optimizing Case-Based Detection Performance in a Multiview CAD System for Mammography,Samu11a,Optimizing Case-based Detection Performance in a Multiview CAD System for Mammography,1.0,,,
41579777836a07a1bd8b4d8593fcda7983b68e67,Medical diffusion on a budget: textual inversion for medical image generation,Wild23b,Medical diffusion on a budget: textual inversion for medical image generation,1.0,,,
418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,Band17,Comparison of Different Methods for Tissue Segmentation In Histopathological Whole-Slide Images,1.0,,,
418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,Band17,Comparison of Different Methods for Tissue Segmentation In Histopathological Whole-Slide Images,1.0,,,
418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,Band17,Comparison of Different Methods for Tissue Segmentation In Histopathological Whole-Slide Images,1.0,,,
418354adcafbc948c266c55564feb5b12cc3dc21,Comparison of different methods for tissue segmentation in histopathological whole-slide images,Band17,Comparison of Different Methods for Tissue Segmentation In Histopathological Whole-Slide Images,1.0,,,
419668ed3bba71b382853b171b1bf4aecd83d483,New reconstruction algorithm for digital breast tomosynthesis: better image quality for humans and computers,Rodr18b,New reconstruction algorithm for digital breast tomosynthesis: better image quality for humans and computers,1.0,,,
419668ed3bba71b382853b171b1bf4aecd83d483,New reconstruction algorithm for digital breast tomosynthesis: better image quality for humans and computers,Rodr18b,New reconstruction algorithm for digital breast tomosynthesis: better image quality for humans and computers,1.0,,,
41b5f47c340cddd5cc0ca43bba43ceea0cc441a6,Recommendations for Measuring Pulmonary Nodules at CT: A Statement from the Fleischner Society.,Naid13,Recommendations for the management of subsolid pulmonary nodules detected at CT: a statement from the Fleischner Society,0.8372093023255814,,,
41ec277af272f5fd6146fb13a8816289a464f6fd,Timing-Invariant Imaging of Collateral Vessels in Acute Ischemic Stroke,Smit13,Timing-Invariant Imaging of Collateral Vessels in Acute Ischemic Stroke,1.0,,,
41f386d38567e38132525cad9bdc7da1ad6e8f1c,Automated COVID-19 Grading With Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,Vent21,Automated COVID-19 Grading with Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,1.0,,,
41f386d38567e38132525cad9bdc7da1ad6e8f1c,Automated COVID-19 Grading With Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,Vent21,Automated COVID-19 Grading with Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,1.0,,,
41f386d38567e38132525cad9bdc7da1ad6e8f1c,Automated COVID-19 Grading With Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,Vent21,Automated COVID-19 Grading with Convolutional Neural Networks in Computed Tomography Scans: A Systematic Comparison,1.0,,,
41ff64a90222b4bf103f42c5030ad5adb498a840,Learning Density Independent Texture Features,Kall16a,Learning Density Independent Texture Features,1.0,,,
4202f56b0e22eedd6921d9b26519bc72f89cf4fd,Correction to: Incorporating radiomics into clinical trials: expert consensus endorsed by the European Society of Radiology on considerations for data-driven compared to biologically driven quantitative biomarkers,Voge07,Evaluation of image registration in PET/CT of the liver and recommendations for optimized imaging,0.3870967741935484,,,
